-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2013 through 12/31/2019 
Location: Latitude  27.6667   Longitude 85.35 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 1653.16 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
PS MERRA2 1/2x1/2 Surface Pressure (kPa) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
RH2M MERRA2 1/2x1/2 Relative Humidity at 2 Meters (%) 
T2MDEW MERRA2 1/2x1/2 Dew/Frost Point at 2 Meters (C) 
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) 
T2MWET MERRA2 1/2x1/2 Wet Bulb Temperature at 2 Meters (C) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
QV2M MERRA2 1/2x1/2 Specific Humidity at 2 Meters (g/kg) 
TS MERRA2 1/2x1/2 Earth Skin Temperature (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,PRECTOT,QV2M,RH2M,PS,T2M_RANGE,TS,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M
27.66671,85.35001,2017,01,08,    0.00,    4.11,   50.57,   84.03,   11.80,    6.55,   -2.07,   -2.02,   14.79,    2.99,    8.29
27.66671,85.35001,2017,01,09,    0.00,    4.76,   57.63,   83.97,    8.13,    6.89,   -0.10,   -0.07,   13.28,    5.15,    8.51
27.66671,85.35001,2017,01,10,    0.00,    5.44,   69.75,   83.93,    9.58,    7.12,    1.90,    1.92,   12.84,    3.26,    7.66
27.66671,85.35001,2017,01,11,    0.00,    4.34,   59.35,   83.96,    9.06,    5.44,   -1.16,   -1.13,   11.99,    2.93,    6.72
27.66671,85.35001,2017,01,12,    0.00,    2.59,   38.78,   83.97,    9.67,    2.85,   -8.17,   -7.77,   11.72,    2.05,    5.46
27.66671,85.35001,2017,01,13,    0.00,    2.13,   31.81,   84.01,   11.20,    2.25,  -10.89,  -10.11,   12.60,    1.40,    5.47
27.66671,85.35001,2017,01,14,    0.00,    2.50,   34.72,   84.19,   12.04,    3.32,   -8.66,   -8.20,   13.99,    1.95,    6.58
27.66671,85.35001,2017,01,15,    0.00,    2.84,   33.60,   84.30,   11.95,    5.55,   -6.69,   -6.43,   16.39,    4.43,    8.95
27.66671,85.35001,2017,01,16,    0.00,    3.35,   39.46,   84.17,   10.66,    5.93,   -4.66,   -4.51,   15.81,    5.15,    8.95
27.66671,85.35001,2017,01,17,    0.00,    3.66,   42.56,   84.23,   11.14,    6.61,   -3.58,   -3.46,   16.03,    4.89,    9.17
27.66671,85.35001,2017,01,18,    0.00,    3.89,   43.31,   84.53,   10.81,    7.17,   -2.59,   -2.51,   16.60,    5.79,    9.86
27.66671,85.35001,2017,01,19,    0.00,    3.31,   35.55,   84.54,   11.83,    7.35,   -5.00,   -4.79,   17.86,    6.03,   10.39
27.66671,85.35001,2017,01,20,    0.00,    3.14,   33.10,   84.47,   13.18,    7.52,   -5.58,   -5.33,   18.67,    5.49,   10.68
27.66671,85.35001,2017,01,21,    0.00,    3.40,   33.02,   84.51,   11.31,    8.64,   -4.34,   -4.18,   19.39,    8.08,   11.93
27.66671,85.35001,2017,01,22,    0.00,    3.47,   33.76,   84.58,   12.19,    8.49,   -4.29,   -4.06,   19.41,    7.22,   11.89
27.66671,85.35001,2017,01,23,    0.00,    3.56,   35.59,   84.42,   12.36,    8.20,   -4.57,   -4.24,   18.86,    6.50,   11.47
27.66671,85.35001,2017,01,24,    0.00,    3.98,   37.31,   84.53,   10.79,    8.95,   -2.84,   -2.60,   19.42,    8.63,   12.47
27.66671,85.35001,2017,01,25,    0.00,    3.96,   34.20,   84.66,   11.74,    9.83,   -2.90,   -2.66,   20.52,    8.78,   13.74
27.66671,85.35001,2017,01,26,    0.00,    4.46,   37.79,   84.59,   10.44,   10.72,   -1.31,   -1.13,   20.67,   10.23,   13.99
27.66671,85.35001,2017,01,27,    6.98,    5.54,   53.15,   84.37,   11.13,   10.98,    2.02,    2.04,   17.99,    6.86,   12.06
27.66671,85.35001,2017,01,28,    1.12,    5.72,   64.89,   84.17,   11.37,    8.66,    2.35,    2.41,   16.23,    4.87,    9.50
27.66671,85.35001,2017,01,29,    0.90,    4.96,   52.19,   84.25,   10.74,    8.27,    0.31,    0.41,   17.06,    6.32,   10.66
27.66671,85.35001,2017,01,30,    0.00,    5.30,   55.79,   84.17,   10.67,    8.82,    1.66,    1.68,   17.17,    6.50,   10.63
27.66671,85.35001,2017,01,31,    0.00,    4.72,   50.42,   84.10,    9.89,    8.38,   -0.07,   -0.01,   16.61,    6.72,   10.39
27.66671,85.35001,2017,02,01,    0.00,    4.46,   49.28,   84.24,   11.18,    8.13,   -0.91,   -0.85,   16.57,    5.39,    9.93
27.66671,85.35001,2017,02,02,    0.00,    4.68,   51.14,   84.43,   11.30,    8.13,   -0.13,   -0.07,   16.66,    5.36,   10.11
27.66671,85.35001,2017,02,03,    0.00,    4.71,   46.20,   84.37,   11.74,    9.39,   -0.21,   -0.13,   18.64,    6.90,   11.74
27.66671,85.35001,2017,02,04,    0.00,    4.82,   42.94,   84.38,   11.44,   10.47,    0.19,    0.26,   19.81,    8.37,   13.20
27.66671,85.35001,2017,02,05,    0.00,    4.70,   38.17,   84.31,   11.41,   11.77,   -0.41,   -0.27,   21.59,   10.18,   14.61
27.66671,85.35001,2017,02,06,    0.00,    4.78,   43.13,   84.12,   11.49,   11.01,   -0.26,   -0.15,   19.70,    8.21,   12.97
27.66671,85.35001,2017,02,07,    0.00,    4.73,   44.97,   84.02,   12.64,   10.66,   -0.22,   -0.13,   19.86,    7.21,   12.15
27.66671,85.35001,2017,02,08,    0.00,    4.01,   35.41,   84.21,   11.79,   10.86,   -2.07,   -1.99,   20.67,    8.88,   13.32
27.66671,85.35001,2017,02,09,    0.00,    3.48,   31.69,   84.14,   11.77,   10.50,   -3.90,   -3.78,   19.96,    8.19,   12.82
27.66671,85.35001,2017,02,10,    0.00,    3.25,   33.14,   84.09,   12.37,    9.44,   -4.92,   -4.75,   18.36,    5.99,   11.11
27.66671,85.35001,2017,02,11,    0.00,    2.97,   28.57,   84.31,   11.64,    9.29,   -6.21,   -5.91,   19.14,    7.51,   12.01
27.66671,85.35001,2017,02,12,    0.00,    2.94,   29.51,   84.55,   11.48,    9.05,   -6.26,   -5.98,   18.20,    6.72,   11.45
27.66671,85.35001,2017,02,13,    0.00,    3.15,   30.80,   84.58,   11.92,    9.26,   -5.77,   -5.46,   18.89,    6.96,   11.84
27.66671,85.35001,2017,02,14,    0.00,    3.70,   34.71,   84.65,   12.52,    9.93,   -3.63,   -3.40,   19.76,    7.24,   12.46
27.66671,85.35001,2017,02,15,    0.00,    3.67,   34.16,   84.68,   12.26,   10.31,   -3.46,   -3.27,   19.69,    7.43,   12.58
27.66671,85.35001,2017,02,16,    0.00,    4.03,   35.74,   84.45,   12.97,   10.96,   -1.84,   -1.77,   20.73,    7.77,   13.30
27.66671,85.35001,2017,02,17,    0.00,    4.36,   38.15,   84.45,   11.54,   11.08,   -0.96,   -0.88,   20.10,    8.56,   13.48
27.66671,85.35001,2017,02,18,    0.00,    5.02,   40.19,   84.47,   11.73,   12.69,    1.14,    1.17,   21.82,   10.09,   14.87
27.66671,85.35001,2017,02,19,    0.00,    6.01,   48.70,   84.23,    9.64,   12.93,    3.66,    3.67,   20.78,   11.15,   14.63
27.66671,85.35001,2017,02,20,    0.00,    6.34,   52.76,   83.77,   11.19,   13.49,    4.28,    4.29,   20.38,    9.19,   14.11
27.66671,85.35001,2017,02,21,    0.01,    5.46,   43.33,   83.75,   12.83,   14.19,    2.08,    2.11,   21.42,    8.59,   14.85
27.66671,85.35001,2017,02,22,    0.02,    5.29,   45.73,   83.89,   11.43,   13.28,    1.77,    1.79,   20.35,    8.92,   13.58
27.66671,85.35001,2017,02,23,    0.00,    3.70,   34.24,   83.99,   13.17,   11.68,   -3.23,   -3.08,   20.30,    7.14,   12.56
27.66671,85.35001,2017,02,24,    0.00,    3.34,   31.34,   84.10,   14.37,   11.30,   -4.32,   -4.20,   20.43,    6.06,   12.35
27.66671,85.35001,2017,02,25,    0.00,    3.20,   29.51,   84.09,   11.29,   10.97,   -4.83,   -4.69,   19.51,    8.22,   12.64
27.66671,85.35001,2017,02,26,    0.00,    3.32,   31.54,   83.94,   13.17,   10.92,   -4.33,   -4.21,   19.70,    6.53,   12.17
27.66671,85.35001,2017,02,27,    0.00,    3.74,   33.97,   84.17,   12.23,   11.53,   -2.79,   -2.71,   19.83,    7.60,   12.87
27.66671,85.35001,2017,02,28,    0.00,    3.94,   33.57,   84.22,   11.80,   12.15,   -2.18,   -2.10,   20.79,    9.00,   13.87
27.66671,85.35001,2017,03,01,    0.00,    4.13,   33.94,   84.17,   12.82,   13.13,   -1.51,   -1.45,   21.66,    8.84,   14.39
27.66671,85.35001,2017,03,02,    0.45,    4.94,   39.17,   84.03,   13.19,   14.07,    0.81,    0.84,   22.47,    9.28,   14.93
27.66671,85.35001,2017,03,03,    0.02,    4.52,   37.12,   83.85,   10.85,   13.73,   -0.48,   -0.43,   21.03,   10.18,   14.36
27.66671,85.35001,2017,03,04,    0.00,    3.50,   28.38,   83.80,   11.65,   13.69,   -4.13,   -3.95,   21.47,    9.82,   14.56
27.66671,85.35001,2017,03,05,    0.00,    3.71,   32.45,   83.75,   12.21,   12.92,   -3.03,   -2.94,   20.71,    8.50,   13.37
27.66671,85.35001,2017,03,06,    0.00,    3.24,   28.86,   83.76,   12.82,   12.11,   -4.69,   -4.56,   20.69,    7.87,   13.11
27.66671,85.35001,2017,03,07,    0.00,    2.93,   25.62,   83.89,   11.51,   11.96,   -5.98,   -5.78,   20.03,    8.52,   13.40
27.66671,85.35001,2017,03,08,    0.13,    2.99,   25.85,   83.87,   11.85,   12.96,   -5.83,   -5.63,   20.11,    8.26,   13.60
27.66671,85.35001,2017,03,09,    0.27,    4.94,   47.38,   83.74,    7.70,   11.90,    0.58,    0.61,   16.35,    8.65,   11.97
27.66671,85.35001,2017,03,10,    8.16,    6.56,   66.88,   83.68,    8.71,   11.50,    4.55,    4.56,   15.52,    6.80,   11.02
27.66671,85.35001,2017,03,11,   16.62,    6.86,   75.90,   83.61,    7.79,   10.20,    5.13,    5.13,   14.66,    6.87,    9.76
27.66671,85.35001,2017,03,12,    2.81,    5.08,   61.22,   83.78,    8.98,    8.26,    0.99,    1.00,   13.65,    4.67,    8.55
27.66671,85.35001,2017,03,13,    0.00,    3.53,   36.76,   84.00,   13.99,    9.49,   -3.81,   -3.68,   18.45,    4.46,   10.79
27.66671,85.35001,2017,03,14,    0.00,    3.66,   37.15,   84.18,   13.56,   10.34,   -3.13,   -3.06,   18.39,    4.83,   11.18
27.66671,85.35001,2017,03,15,    0.00,    3.63,   34.74,   84.12,   11.07,   11.02,   -3.29,   -3.19,   18.55,    7.48,   12.08
27.66671,85.35001,2017,03,16,    0.03,    3.94,   35.29,   83.96,   11.95,   11.84,   -2.26,   -2.19,   19.80,    7.84,   13.04
27.66671,85.35001,2017,03,17,    2.36,    4.97,   46.09,   83.79,   11.94,   12.15,    0.88,    0.90,   19.25,    7.31,   12.48
27.66671,85.35001,2017,03,18,    1.92,    5.03,   46.83,   83.81,   11.47,   11.50,    1.03,    1.05,   18.36,    6.89,   12.43
27.66671,85.35001,2017,03,19,    0.18,    4.74,   48.21,   84.07,    8.61,    9.44,    0.16,    0.19,   15.98,    7.37,   11.13
27.66671,85.35001,2017,03,20,    6.41,    5.94,   59.34,   84.00,    9.92,   10.51,    2.71,    2.74,   17.25,    7.33,   11.37
27.66671,85.35001,2017,03,21,    0.01,    4.84,   42.59,   84.14,   15.20,   12.28,   -0.10,   -0.02,   20.99,    5.79,   13.33
27.66671,85.35001,2017,03,22,    0.00,    5.22,   39.65,   84.14,   13.11,   14.37,    1.47,    1.50,   22.79,    9.68,   15.60
27.66671,85.35001,2017,03,23,    0.03,    6.29,   44.46,   84.11,   12.75,   15.85,    4.06,    4.08,   23.63,   10.88,   16.72
27.66671,85.35001,2017,03,24,    1.19,    6.63,   45.85,   84.05,   13.06,   16.47,    4.79,    4.80,   24.07,   11.01,   17.06
27.66671,85.35001,2017,03,25,    6.04,    6.33,   41.85,   84.07,   14.03,   16.79,    4.24,    4.25,   25.56,   11.53,   17.78
27.66671,85.35001,2017,03,26,    3.37,    7.11,   50.87,   84.15,   12.20,   15.76,    5.66,    5.67,   23.19,   10.99,   16.53
27.66671,85.35001,2017,03,27,    0.10,    6.66,   42.66,   84.12,   13.08,   17.33,    4.89,    4.90,   25.30,   12.22,   18.29
27.66671,85.35001,2017,03,28,    1.48,    7.99,   49.05,   84.11,   12.00,   18.39,    7.52,    7.53,   25.56,   13.57,   18.96
27.66671,85.35001,2017,03,29,    4.58,    8.88,   53.63,   83.97,   10.12,   18.44,    9.23,    9.23,   24.74,   14.62,   19.18
27.66671,85.35001,2017,03,30,    1.15,    7.28,   41.04,   83.90,   13.11,   19.24,    6.28,    6.29,   27.42,   14.31,   20.29
27.66671,85.35001,2017,03,31,    0.50,    6.95,   39.50,   84.11,   11.88,   19.38,    5.71,    5.72,   26.86,   14.98,   20.21
27.66671,85.35001,2017,04,01,    3.62,    7.02,   41.37,   83.88,   11.80,   19.02,    5.75,    5.76,   26.10,   14.30,   19.57
27.66671,85.35001,2017,04,02,    4.76,    6.84,   40.83,   83.74,   11.79,   18.74,    5.33,    5.34,   26.10,   14.31,   19.35
27.66671,85.35001,2017,04,03,    4.62,    5.89,   38.20,   83.80,   14.51,   17.51,    3.09,    3.12,   25.80,   11.29,   18.05
27.66671,85.35001,2017,04,04,    1.04,    5.66,   36.32,   83.94,   13.76,   17.52,    2.73,    2.75,   25.62,   11.86,   18.22
27.66671,85.35001,2017,04,05,    9.63,    6.77,   44.45,   83.97,   13.09,   17.67,    5.12,    5.13,   24.86,   11.77,   17.87
27.66671,85.35001,2017,04,06,    1.06,    7.70,   48.10,   84.00,   14.42,   18.93,    6.96,    6.97,   25.70,   11.28,   18.66
27.66671,85.35001,2017,04,07,    1.11,    7.31,   42.82,   84.02,   14.01,   19.47,    6.07,    6.08,   26.99,   12.97,   19.68
27.66671,85.35001,2017,04,08,    2.62,    6.73,   39.70,   84.05,   13.86,   19.52,    4.69,    4.72,   26.94,   13.08,   19.58
27.66671,85.35001,2017,04,09,    0.03,    4.73,   30.14,   83.92,   14.59,   17.95,   -0.11,   -0.04,   26.28,   11.70,   18.35
27.66671,85.35001,2017,04,10,    0.00,    3.83,   25.94,   83.73,   14.16,   16.62,   -2.72,   -2.61,   25.00,   10.84,   17.37
27.66671,85.35001,2017,04,11,    0.00,    3.97,   25.14,   83.77,   13.82,   17.28,   -2.28,   -2.18,   25.53,   11.71,   18.41
27.66671,85.35001,2017,04,12,    0.00,    4.22,   26.24,   83.99,   14.26,   17.71,   -1.45,   -1.36,   26.03,   11.78,   18.74
27.66671,85.35001,2017,04,13,    0.00,    5.49,   33.77,   84.04,   13.82,   18.35,    1.90,    1.95,   25.86,   12.03,   18.93
27.66671,85.35001,2017,04,14,    0.35,    7.09,   41.69,   84.01,   12.19,   19.52,    5.73,    5.74,   25.87,   13.69,   19.64
27.66671,85.35001,2017,04,15,    4.09,    8.68,   52.89,   83.78,    8.86,   18.62,    8.68,    8.68,   23.92,   15.06,   18.99
27.66671,85.35001,2017,04,16,    0.00,    6.94,   41.10,   83.88,   15.54,   19.55,    4.63,    4.69,   27.94,   12.40,   19.50
27.66671,85.35001,2017,04,17,    0.00,    7.62,   43.80,   84.01,   14.61,   20.14,    6.08,    6.12,   27.10,   12.49,   19.99
27.66671,85.35001,2017,04,18,    0.02,    9.06,   47.71,   83.95,   12.03,   21.90,    9.21,    9.22,   27.85,   15.82,   21.39
27.66671,85.35001,2017,04,19,    2.04,   10.54,   57.64,   83.77,    9.63,   21.82,   11.74,   11.74,   26.17,   16.54,   20.73
27.66671,85.35001,2017,04,20,    4.74,   11.02,   62.45,   83.65,    9.18,   20.90,   12.31,   12.31,   25.54,   16.36,   20.12
27.66671,85.35001,2017,04,21,    3.95,   10.00,   55.14,   83.67,   11.45,   21.04,   10.91,   10.92,   26.80,   15.35,   20.58
27.66671,85.35001,2017,04,22,    9.61,    9.95,   54.73,   83.64,   10.67,   20.68,   10.84,   10.84,   26.79,   16.12,   20.62
27.66671,85.35001,2017,04,23,   11.67,    9.97,   57.97,   83.72,   10.94,   20.22,   10.83,   10.83,   25.87,   14.93,   19.73
27.66671,85.35001,2017,04,24,    0.09,    9.42,   52.89,   83.66,   11.28,   20.58,   10.07,   10.07,   26.41,   15.13,   20.29
27.66671,85.35001,2017,04,25,    0.01,    7.37,   40.06,   83.62,   13.14,   20.95,    6.41,    6.42,   27.57,   14.43,   20.83
27.66671,85.35001,2017,04,26,    0.02,    6.08,   32.90,   83.78,   13.89,   20.81,    3.65,    3.67,   28.22,   14.33,   20.94
27.66671,85.35001,2017,04,27,    0.01,    5.81,   32.15,   83.90,   14.24,   20.67,    3.03,    3.05,   27.46,   13.22,   20.59
27.66671,85.35001,2017,04,28,    0.15,    6.04,   34.30,   83.90,   12.90,   20.85,    3.65,    3.67,   26.84,   13.94,   20.19
27.66671,85.35001,2017,04,29,    4.50,    7.34,   41.42,   83.96,   13.75,   20.87,    6.16,    6.16,   27.49,   13.73,   20.28
27.66671,85.35001,2017,04,30,    1.39,    7.14,   41.00,   84.03,   14.26,   20.67,    5.86,    5.87,   26.83,   12.56,   20.02
27.66671,85.35001,2017,05,01,   12.54,    7.88,   50.89,   84.10,   10.28,   17.94,    7.28,    7.29,   23.81,   13.53,   18.15
27.66671,85.35001,2017,05,02,    0.42,    7.17,   45.52,   84.12,   13.53,   18.82,    5.96,    5.97,   25.00,   11.46,   18.43
27.66671,85.35001,2017,05,03,    3.73,    7.95,   46.65,   84.10,   11.32,   19.91,    7.62,    7.62,   25.27,   13.94,   19.68
27.66671,85.35001,2017,05,04,    5.72,    8.04,   46.59,   84.06,   11.91,   20.14,    7.75,    7.76,   26.16,   14.25,   19.88
27.66671,85.35001,2017,05,05,    1.97,    7.30,   39.74,   83.95,   11.50,   20.46,    6.32,    6.33,   27.07,   15.57,   20.86
27.66671,85.35001,2017,05,06,    1.44,    7.71,   41.90,   84.09,   11.37,   20.53,    7.14,    7.15,   26.48,   15.11,   20.92
27.66671,85.35001,2017,05,07,    0.08,    8.13,   41.25,   84.11,   12.64,   22.07,    7.85,    7.85,   28.55,   15.92,   22.03
27.66671,85.35001,2017,05,08,    4.26,    9.99,   51.69,   84.08,   10.23,   22.15,   10.74,   10.75,   27.33,   17.10,   21.70
27.66671,85.35001,2017,05,09,    5.71,   11.53,   64.24,   83.99,   12.09,   21.94,   12.98,   12.98,   27.25,   15.17,   20.46
27.66671,85.35001,2017,05,10,    0.57,   11.38,   65.57,   84.03,    9.44,   21.46,   12.94,   12.94,   24.72,   15.28,   19.93
27.66671,85.35001,2017,05,11,    1.44,   11.12,   61.03,   84.03,   10.06,   21.97,   12.63,   12.63,   25.79,   15.73,   20.72
27.66671,85.35001,2017,05,12,    8.49,   11.56,   59.14,   84.05,    9.52,   22.76,   13.20,   13.20,   27.06,   17.54,   21.86
27.66671,85.35001,2017,05,13,    0.20,   11.98,   61.58,   83.85,    9.08,   22.83,   13.68,   13.68,   26.40,   17.32,   21.74
27.66671,85.35001,2017,05,14,    0.94,   11.45,   55.57,   83.68,    9.07,   23.52,   13.06,   13.07,   27.40,   18.33,   22.66
27.66671,85.35001,2017,05,15,   19.36,   12.46,   65.11,   83.57,   10.77,   22.28,   14.03,   14.03,   27.49,   16.72,   21.41
27.66671,85.35001,2017,05,16,    2.10,   12.56,   64.60,   83.49,   10.57,   22.42,   14.24,   14.24,   27.54,   16.97,   21.66
27.66671,85.35001,2017,05,17,    6.52,   12.61,   63.68,   83.61,    9.48,   22.93,   14.41,   14.41,   27.35,   17.87,   21.98
27.66671,85.35001,2017,05,18,    1.90,    9.62,   49.78,   83.66,   11.77,   22.16,   10.11,   10.11,   27.65,   15.87,   21.62
27.66671,85.35001,2017,05,19,    1.64,    9.90,   50.11,   83.74,   11.49,   22.89,   10.79,   10.79,   27.78,   16.29,   22.00
27.66671,85.35001,2017,05,20,    0.19,    9.79,   47.65,   83.63,   12.43,   23.44,   10.67,   10.67,   28.81,   16.38,   22.62
27.66671,85.35001,2017,05,21,    4.08,   10.29,   49.02,   83.61,   10.40,   23.26,   11.34,   11.34,   28.10,   17.70,   22.95
27.66671,85.35001,2017,05,22,    1.10,    9.66,   45.54,   83.73,   11.72,   23.70,   10.43,   10.43,   28.95,   17.23,   23.15
27.66671,85.35001,2017,05,23,    1.00,   10.31,   47.17,   83.83,   13.18,   24.73,   11.25,   11.25,   30.16,   16.98,   23.67
27.66671,85.35001,2017,05,24,    1.16,   11.43,   52.68,   83.77,   10.20,   24.67,   12.89,   12.89,   29.05,   18.85,   23.53
27.66671,85.35001,2017,05,25,    1.97,   11.54,   53.71,   83.68,   10.87,   24.21,   13.06,   13.06,   28.78,   17.91,   23.35
27.66671,85.35001,2017,05,26,   16.39,   13.20,   66.94,   83.66,   10.75,   22.88,   14.91,   14.91,   28.12,   17.37,   21.91
27.66671,85.35001,2017,05,27,    6.73,   13.28,   76.15,   83.62,    7.44,   20.94,   15.17,   15.17,   24.09,   16.65,   19.91
27.66671,85.35001,2017,05,28,    4.53,   12.96,   75.10,   83.60,    7.65,   20.69,   14.76,   14.76,   23.47,   15.83,   19.74
27.66671,85.35001,2017,05,29,    2.95,   11.97,   62.33,   83.51,   10.68,   22.51,   13.46,   13.46,   26.82,   16.14,   21.45
27.66671,85.35001,2017,05,30,    6.53,   13.13,   68.82,   83.38,    7.97,   22.01,   14.90,   14.91,   25.42,   17.46,   21.32
27.66671,85.35001,2017,05,31,    0.38,   11.29,   57.38,   83.51,   10.63,   23.02,   12.57,   12.57,   26.98,   16.35,   21.87
27.66671,85.35001,2017,06,01,    1.45,   12.53,   60.96,   83.57,    9.13,   23.87,   14.26,   14.26,   27.13,   18.00,   22.58
27.66671,85.35001,2017,06,02,    4.32,   11.72,   54.52,   83.57,    9.25,   24.26,   13.27,   13.27,   28.47,   19.22,   23.34
27.66671,85.35001,2017,06,03,    0.20,   10.13,   44.95,   83.50,   12.02,   24.52,   11.07,   11.07,   29.94,   17.92,   24.12
27.66671,85.35001,2017,06,04,    0.23,   10.69,   43.46,   83.54,   11.67,   25.63,   11.58,   11.59,   31.50,   19.82,   25.60
27.66671,85.35001,2017,06,05,   18.12,   13.88,   60.07,   83.56,   10.21,   25.35,   15.76,   15.76,   30.26,   20.05,   24.51
27.66671,85.35001,2017,06,06,    1.51,   14.52,   76.86,   83.82,    5.62,   22.04,   16.58,   16.58,   24.16,   18.54,   21.23
27.66671,85.35001,2017,06,07,    2.42,   13.83,   70.40,   83.81,    7.57,   22.64,   15.75,   15.75,   25.84,   18.27,   21.88
27.66671,85.35001,2017,06,08,    1.49,   14.36,   69.44,   83.67,    8.80,   24.16,   16.33,   16.33,   27.43,   18.63,   22.68
27.66671,85.35001,2017,06,09,    0.11,   13.81,   63.66,   83.58,    9.07,   25.25,   15.78,   15.78,   28.21,   19.14,   23.46
27.66671,85.35001,2017,06,10,    0.00,   13.23,   60.03,   83.53,    9.45,   25.23,   14.99,   14.99,   28.56,   19.11,   23.72
27.66671,85.35001,2017,06,11,    2.31,   13.04,   57.81,   83.42,   10.36,   25.72,   14.79,   14.79,   29.22,   18.86,   24.09
27.66671,85.35001,2017,06,12,    8.22,   12.64,   56.97,   83.30,   10.79,   25.13,   14.00,   14.00,   29.21,   18.42,   23.79
27.66671,85.35001,2017,06,13,    2.95,   10.03,   45.40,   83.33,   10.07,   24.11,   10.85,   10.85,   28.77,   18.70,   23.76
27.66671,85.35001,2017,06,14,    1.36,   10.69,   47.16,   83.59,   10.88,   24.77,   11.84,   11.84,   29.75,   18.87,   24.23
27.66671,85.35001,2017,06,15,    8.09,   13.09,   61.86,   83.61,    9.26,   24.39,   14.92,   14.92,   27.71,   18.45,   23.07
27.66671,85.35001,2017,06,16,    2.83,   14.03,   70.21,   83.58,    7.72,   23.53,   15.92,   15.92,   26.36,   18.64,   22.11
27.66671,85.35001,2017,06,17,    0.74,   13.68,   67.00,   83.50,    8.78,   24.10,   15.62,   15.62,   27.06,   18.28,   22.44
27.66671,85.35001,2017,06,18,    1.32,   13.11,   58.68,   83.36,   10.04,   25.17,   15.06,   15.06,   28.90,   18.87,   23.92
27.66671,85.35001,2017,06,19,    2.88,   13.50,   59.37,   83.29,    8.88,   25.55,   15.45,   15.46,   28.82,   19.94,   24.19
27.66671,85.35001,2017,06,20,   11.68,   14.55,   68.09,   83.29,    8.06,   24.54,   16.58,   16.58,   27.51,   19.46,   23.15
27.66671,85.35001,2017,06,21,   10.15,   15.33,   75.33,   83.31,    8.24,   23.83,   17.44,   17.44,   27.12,   18.88,   22.34
27.66671,85.35001,2017,06,22,    1.69,   14.89,   69.80,   83.39,    8.74,   24.75,   16.99,   16.99,   27.74,   19.01,   23.14
