-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2013 through 12/31/2019 
Location: Latitude  27.6667   Longitude 85.35 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 1653.16 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
WS50M_MAX MERRA2 1/2x1/2 Maximum Wind Speed at 50 Meters (m/s) 
WS10M_MIN MERRA2 1/2x1/2 Minimum Wind Speed at 10 Meters (m/s) 
WS50M_RANGE MERRA2 1/2x1/2 Wind Speed Range at 50 Meters (m/s) 
WS10M_MAX MERRA2 1/2x1/2 Maximum Wind Speed at 10 Meters (m/s) 
WS50M MERRA2 1/2x1/2 Wind Speed at 50 Meters (m/s) 
WS10M_RANGE MERRA2 1/2x1/2 Wind Speed Range at 10 Meters (m/s) 
WS10M MERRA2 1/2x1/2 Wind Speed at 10 Meters (m/s) 
WS50M_MIN MERRA2 1/2x1/2 Minimum Wind Speed at 50 Meters (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS50M_RANGE,WS10M_RANGE,WS50M_MIN,WS10M_MIN,WS50M_MAX,WS10M_MAX,WS50M,WS10M
27.66671,85.35001,2017,02,28,    3.75,    4.54,    0.43,    0.35,    4.18,    4.90,    2.27,    2.23
27.66671,85.35001,2017,03,01,    3.65,    4.31,    0.74,    0.57,    4.39,    4.88,    2.50,    2.36
27.66671,85.35001,2017,03,02,    5.57,    5.62,    0.93,    0.65,    6.50,    6.27,    3.34,    2.91
27.66671,85.35001,2017,03,03,    5.05,    5.13,    0.48,    0.24,    5.53,    5.37,    3.00,    2.53
27.66671,85.35001,2017,03,04,    4.46,    4.58,    1.05,    0.79,    5.51,    5.37,    3.06,    2.61
27.66671,85.35001,2017,03,05,    4.46,    4.77,    0.71,    0.51,    5.17,    5.28,    2.84,    2.58
27.66671,85.35001,2017,03,06,    5.24,    5.61,    0.29,    0.04,    5.53,    5.65,    2.69,    2.45
27.66671,85.35001,2017,03,07,    3.55,    4.14,    0.54,    0.45,    4.08,    4.59,    2.25,    2.24
27.66671,85.35001,2017,03,08,    3.43,    4.11,    0.75,    0.58,    4.17,    4.69,    2.47,    2.31
27.66671,85.35001,2017,03,09,    3.02,    3.61,    0.47,    0.33,    3.48,    3.94,    1.90,    1.72
27.66671,85.35001,2017,03,10,    3.35,    3.80,    1.90,    1.15,    5.26,    4.96,    3.47,    2.67
27.66671,85.35001,2017,03,11,    3.39,    3.78,    0.40,    0.22,    3.79,    4.00,    2.44,    2.01
27.66671,85.35001,2017,03,12,    4.46,    4.88,    0.55,    0.30,    5.01,    5.18,    2.90,    2.44
27.66671,85.35001,2017,03,13,    4.14,    4.68,    0.55,    0.53,    4.69,    5.21,    2.37,    2.31
27.66671,85.35001,2017,03,14,    4.59,    4.81,    0.46,    0.58,    5.05,    5.39,    2.50,    2.35
27.66671,85.35001,2017,03,15,    2.87,    3.59,    0.93,    0.71,    3.80,    4.31,    2.48,    2.37
27.66671,85.35001,2017,03,16,    3.30,    4.18,    1.15,    0.88,    4.45,    5.06,    2.58,    2.49
27.66671,85.35001,2017,03,17,    5.66,    5.74,    1.37,    0.88,    7.03,    6.62,    3.41,    2.88
27.66671,85.35001,2017,03,18,    3.74,    4.28,    0.99,    0.58,    4.73,    4.86,    2.39,    2.18
27.66671,85.35001,2017,03,19,    3.64,    4.04,    0.58,    0.37,    4.23,    4.41,    2.59,    2.36
27.66671,85.35001,2017,03,20,    3.74,    4.28,    0.75,    0.70,    4.49,    4.98,    2.39,    2.29
27.66671,85.35001,2017,03,21,    4.61,    5.38,    0.29,    0.25,    4.90,    5.63,    2.49,    2.55
27.66671,85.35001,2017,03,22,    3.69,    4.73,    0.71,    0.51,    4.39,    5.24,    2.44,    2.43
27.66671,85.35001,2017,03,23,    3.83,    4.84,    0.61,    0.46,    4.44,    5.30,    2.25,    2.28
27.66671,85.35001,2017,03,24,    4.52,    5.21,    0.31,    0.26,    4.83,    5.47,    2.23,    2.24
27.66671,85.35001,2017,03,25,    4.21,    5.03,    0.74,    0.57,    4.95,    5.61,    2.59,    2.53
27.66671,85.35001,2017,03,26,    3.00,    4.11,    1.36,    0.98,    4.35,    5.09,    2.62,    2.51
27.66671,85.35001,2017,03,27,    3.26,    4.25,    0.62,    0.48,    3.89,    4.73,    2.14,    2.21
27.66671,85.35001,2017,03,28,    4.24,    5.18,    0.21,    0.06,    4.45,    5.25,    2.29,    2.26
27.66671,85.35001,2017,03,29,    3.94,    4.70,    0.19,    0.08,    4.14,    4.78,    1.74,    1.79
27.66671,85.35001,2017,03,30,    4.26,    4.89,    0.54,    0.42,    4.79,    5.32,    2.51,    2.42
27.66671,85.35001,2017,03,31,    3.92,    4.66,    0.06,    0.07,    3.97,    4.73,    2.40,    2.36
27.66671,85.35001,2017,04,01,    4.25,    4.82,    0.19,    0.18,    4.45,    4.99,    2.42,    2.31
27.66671,85.35001,2017,04,02,    3.78,    4.44,    0.79,    0.47,    4.57,    4.92,    2.52,    2.34
27.66671,85.35001,2017,04,03,    3.12,    3.60,    0.92,    0.82,    4.04,    4.42,    2.95,    2.61
27.66671,85.35001,2017,04,04,    4.23,    4.81,    0.55,    0.36,    4.78,    5.17,    2.86,    2.66
27.66671,85.35001,2017,04,05,    4.06,    4.59,    0.48,    0.50,    4.54,    5.09,    2.62,    2.46
27.66671,85.35001,2017,04,06,    2.78,    3.36,    0.86,    0.59,    3.63,    3.94,    2.62,    2.40
27.66671,85.35001,2017,04,07,    2.76,    3.36,    2.15,    1.46,    4.91,    4.81,    3.34,    2.75
27.66671,85.35001,2017,04,08,    2.18,    2.98,    1.86,    1.22,    4.04,    4.19,    2.90,    2.48
27.66671,85.35001,2017,04,09,    4.19,    4.30,    1.64,    1.26,    5.83,    5.56,    3.42,    2.92
27.66671,85.35001,2017,04,10,    4.32,    4.54,    1.22,    1.18,    5.55,    5.72,    3.20,    2.86
27.66671,85.35001,2017,04,11,    3.70,    4.25,    0.19,    0.28,    3.89,    4.53,    2.28,    2.27
27.66671,85.35001,2017,04,12,    3.36,    4.17,    0.50,    0.31,    3.86,    4.49,    2.38,    2.31
27.66671,85.35001,2017,04,13,    4.29,    5.04,    0.36,    0.24,    4.65,    5.28,    2.52,    2.41
27.66671,85.35001,2017,04,14,    4.17,    4.58,    0.07,    0.19,    4.25,    4.77,    2.48,    2.38
27.66671,85.35001,2017,04,15,    2.67,    3.48,    0.93,    0.45,    3.60,    3.94,    2.20,    1.97
27.66671,85.35001,2017,04,16,    3.56,    4.49,    0.95,    0.55,    4.51,    5.04,    2.10,    1.96
27.66671,85.35001,2017,04,17,    3.83,    4.93,    0.26,    0.06,    4.09,    4.99,    2.00,    2.18
27.66671,85.35001,2017,04,18,    3.78,    4.91,    0.39,    0.22,    4.17,    5.12,    2.29,    2.35
27.66671,85.35001,2017,04,19,    3.37,    4.25,    0.71,    0.46,    4.07,    4.72,    2.34,    2.21
27.66671,85.35001,2017,04,20,    3.81,    4.69,    0.42,    0.29,    4.23,    4.98,    2.21,    2.21
27.66671,85.35001,2017,04,21,    4.34,    5.29,    0.18,    0.10,    4.52,    5.39,    2.20,    2.25
27.66671,85.35001,2017,04,22,    4.91,    5.32,    0.01,    0.12,    4.92,    5.44,    2.34,    2.28
27.66671,85.35001,2017,04,23,    3.52,    4.29,    0.82,    0.67,    4.33,    4.96,    2.49,    2.38
27.66671,85.35001,2017,04,24,    3.25,    4.06,    1.73,    1.28,    4.99,    5.34,    3.10,    2.78
27.66671,85.35001,2017,04,25,    4.35,    4.59,    1.07,    0.76,    5.42,    5.34,    3.24,    2.78
27.66671,85.35001,2017,04,26,    4.19,    4.57,    1.36,    0.94,    5.55,    5.52,    3.32,    2.91
27.66671,85.35001,2017,04,27,    3.71,    4.17,    1.11,    0.72,    4.82,    4.90,    2.84,    2.51
27.66671,85.35001,2017,04,28,    2.94,    3.52,    1.41,    1.07,    4.35,    4.59,    2.81,    2.42
27.66671,85.35001,2017,04,29,    4.01,    4.48,    0.66,    0.35,    4.67,    4.84,    3.04,    2.68
27.66671,85.35001,2017,04,30,    3.47,    4.09,    1.36,    0.73,    4.83,    4.82,    3.29,    2.81
27.66671,85.35001,2017,05,01,    4.48,    4.72,    0.30,    0.23,    4.78,    4.95,    2.17,    2.01
27.66671,85.35001,2017,05,02,    4.29,    4.98,    0.75,    0.53,    5.04,    5.52,    2.73,    2.62
27.66671,85.35001,2017,05,03,    2.92,    3.71,    0.90,    0.78,    3.81,    4.49,    2.48,    2.39
27.66671,85.35001,2017,05,04,    4.49,    4.85,    0.69,    0.43,    5.18,    5.28,    2.93,    2.56
27.66671,85.35001,2017,05,05,    3.80,    4.55,    0.75,    0.44,    4.55,    4.99,    2.39,    2.24
27.66671,85.35001,2017,05,06,    3.70,    3.98,    0.58,    0.48,    4.28,    4.45,    2.36,    2.21
27.66671,85.35001,2017,05,07,    3.65,    4.34,    0.62,    0.55,    4.27,    4.89,    2.31,    2.26
27.66671,85.35001,2017,05,08,    2.94,    3.88,    0.89,    0.76,    3.83,    4.64,    2.33,    2.28
27.66671,85.35001,2017,05,09,    3.74,    4.71,    0.89,    0.51,    4.64,    5.21,    2.69,    2.43
27.66671,85.35001,2017,05,10,    3.58,    4.25,    0.82,    0.49,    4.40,    4.75,    2.52,    2.42
27.66671,85.35001,2017,05,11,    3.53,    4.37,    0.62,    0.42,    4.15,    4.78,    2.24,    2.21
27.66671,85.35001,2017,05,12,    3.46,    4.23,    0.35,    0.18,    3.81,    4.41,    1.75,    1.84
27.66671,85.35001,2017,05,13,    3.43,    4.12,    1.25,    0.85,    4.68,    4.97,    2.61,    2.45
27.66671,85.35001,2017,05,14,    4.23,    4.79,    0.57,    0.33,    4.80,    5.11,    2.35,    2.22
27.66671,85.35001,2017,05,15,    3.97,    4.23,    0.59,    0.49,    4.56,    4.72,    2.70,    2.39
27.66671,85.35001,2017,05,16,    4.84,    4.92,    0.77,    0.73,    5.61,    5.66,    2.93,    2.55
27.66671,85.35001,2017,05,17,    4.91,    4.81,    0.42,    0.45,    5.33,    5.26,    2.65,    2.44
27.66671,85.35001,2017,05,18,    3.76,    4.32,    0.42,    0.24,    4.18,    4.56,    2.33,    2.25
27.66671,85.35001,2017,05,19,    3.52,    4.23,    0.22,    0.15,    3.75,    4.37,    2.23,    2.20
27.66671,85.35001,2017,05,20,    4.81,    5.10,    0.42,    0.32,    5.24,    5.43,    2.74,    2.47
27.66671,85.35001,2017,05,21,    5.17,    5.23,    0.14,    0.07,    5.31,    5.30,    2.22,    2.15
27.66671,85.35001,2017,05,22,    3.49,    4.11,    0.41,    0.22,    3.90,    4.33,    2.16,    2.07
27.66671,85.35001,2017,05,23,    4.18,    4.25,    0.52,    0.72,    4.70,    4.97,    2.70,    2.42
27.66671,85.35001,2017,05,24,    4.28,    4.82,    0.33,    0.23,    4.62,    5.05,    2.10,    2.07
27.66671,85.35001,2017,05,25,    4.54,    4.86,    0.31,    0.25,    4.85,    5.11,    2.36,    2.24
27.66671,85.35001,2017,05,26,    4.65,    4.58,    0.88,    0.87,    5.53,    5.45,    3.32,    2.84
27.66671,85.35001,2017,05,27,    2.41,    3.75,    2.46,    1.40,    4.87,    5.15,    3.42,    2.87
27.66671,85.35001,2017,05,28,    2.59,    3.68,    2.33,    1.39,    4.92,    5.07,    3.25,    2.77
27.66671,85.35001,2017,05,29,    3.32,    3.88,    0.23,    0.18,    3.55,    4.06,    2.17,    2.09
27.66671,85.35001,2017,05,30,    2.83,    3.06,    0.27,    0.31,    3.10,    3.37,    2.08,    1.94
27.66671,85.35001,2017,05,31,    3.59,    4.19,    0.30,    0.25,    3.89,    4.44,    2.02,    2.04
27.66671,85.35001,2017,06,01,    3.66,    4.06,    1.01,    0.90,    4.67,    4.96,    2.76,    2.56
27.66671,85.35001,2017,06,02,    4.64,    4.96,    0.26,    0.10,    4.90,    5.06,    2.48,    2.31
27.66671,85.35001,2017,06,03,    4.99,    5.45,    0.31,    0.26,    5.29,    5.71,    2.64,    2.59
27.66671,85.35001,2017,06,04,    3.96,    4.59,    0.63,    0.65,    4.58,    5.23,    2.38,    2.38
27.66671,85.35001,2017,06,05,    3.42,    4.55,    1.05,    0.59,    4.47,    5.14,    2.40,    2.26
27.66671,85.35001,2017,06,06,    2.69,    3.44,    1.44,    0.94,    4.13,    4.38,    2.68,    2.35
27.66671,85.35001,2017,06,07,    2.46,    3.03,    0.30,    0.18,    2.76,    3.21,    1.92,    1.80
27.66671,85.35001,2017,06,08,    2.88,    3.60,    0.45,    0.39,    3.33,    3.99,    1.81,    1.87
27.66671,85.35001,2017,06,09,    2.55,    3.38,    0.16,    0.15,    2.72,    3.52,    1.52,    1.67
27.66671,85.35001,2017,06,10,    3.26,    4.09,    0.40,    0.22,    3.66,    4.31,    2.00,    2.13
27.66671,85.35001,2017,06,11,    3.21,    4.00,    0.26,    0.23,    3.46,    4.23,    2.05,    2.14
27.66671,85.35001,2017,06,12,    3.73,    4.25,    1.04,    0.81,    4.77,    5.05,    2.83,    2.64
27.66671,85.35001,2017,06,13,    3.58,    4.40,    0.49,    0.37,    4.06,    4.76,    2.22,    2.24
27.66671,85.35001,2017,06,14,    2.92,    3.46,    0.66,    0.57,    3.58,    4.03,    2.00,    2.01
27.66671,85.35001,2017,06,15,    3.32,    4.31,    0.48,    0.21,    3.81,    4.51,    2.24,    2.15
27.66671,85.35001,2017,06,16,    2.59,    3.60,    0.53,    0.31,    3.11,    3.91,    1.70,    1.82
27.66671,85.35001,2017,06,17,    3.56,    4.21,    0.51,    0.33,    4.06,    4.54,    2.43,    2.37
27.66671,85.35001,2017,06,18,    3.99,    4.57,    0.43,    0.29,    4.42,    4.87,    2.48,    2.47
27.66671,85.35001,2017,06,19,    3.00,    3.93,    0.70,    0.38,    3.70,    4.31,    2.43,    2.40
27.66671,85.35001,2017,06,20,    3.51,    4.34,    1.01,    0.75,    4.52,    5.09,    2.80,    2.63
27.66671,85.35001,2017,06,21,    2.73,    3.70,    1.43,    1.00,    4.16,    4.69,    2.95,    2.74
27.66671,85.35001,2017,06,22,    3.44,    4.21,    0.31,    0.20,    3.75,    4.41,    1.98,    2.07
27.66671,85.35001,2017,06,23,    3.74,    4.34,    0.12,    0.23,    3.86,    4.57,    2.23,    2.30
27.66671,85.35001,2017,06,24,    4.56,    4.90,    0.61,    0.46,    5.17,    5.37,    2.94,    2.83
27.66671,85.35001,2017,06,25,    3.60,    4.36,    0.49,    0.27,    4.09,    4.63,    2.41,    2.29
27.66671,85.35001,2017,06,26,    3.99,    4.79,    0.42,    0.16,    4.41,    4.94,    2.50,    2.41
27.66671,85.35001,2017,06,27,    3.46,    4.34,    1.31,    0.78,    4.78,    5.12,    3.23,    2.79
27.66671,85.35001,2017,06,28,    2.05,    2.55,    1.52,    1.14,    3.57,    3.70,    2.90,    2.39
27.66671,85.35001,2017,06,29,    4.26,    4.84,    1.27,    0.93,    5.53,    5.77,    3.24,    2.82
27.66671,85.35001,2017,06,30,    4.98,    4.79,    0.76,    0.61,    5.74,    5.39,    3.33,    2.98
27.66671,85.35001,2017,07,01,    2.47,    3.43,    1.52,    0.90,    3.99,    4.33,    2.66,    2.25
27.66671,85.35001,2017,07,02,    4.87,    5.40,    0.65,    0.31,    5.52,    5.71,    2.89,    2.63
27.66671,85.35001,2017,07,03,    3.61,    4.46,    1.46,    0.97,    5.06,    5.42,    2.93,    2.72
27.66671,85.35001,2017,07,04,    3.65,    4.21,    1.19,    0.72,    4.84,    4.92,    2.85,    2.57
27.66671,85.35001,2017,07,05,    3.43,    3.88,    0.82,    0.39,    4.25,    4.26,    2.56,    2.10
27.66671,85.35001,2017,07,06,    4.67,    5.05,    0.86,    0.71,    5.53,    5.76,    2.74,    2.36
27.66671,85.35001,2017,07,07,    5.26,    5.58,    0.50,    0.24,    5.77,    5.82,    3.06,    2.79
27.66671,85.35001,2017,07,08,    3.54,    4.11,    1.29,    0.85,    4.83,    4.96,    3.15,    2.77
27.66671,85.35001,2017,07,09,    4.35,    4.61,    0.85,    0.38,    5.19,    4.99,    3.08,    2.52
27.66671,85.35001,2017,07,10,    2.88,    3.46,    1.01,    0.32,    3.89,    3.78,    2.82,    2.21
27.66671,85.35001,2017,07,11,    3.25,    3.57,    0.89,    0.52,    4.14,    4.09,    2.40,    1.95
27.66671,85.35001,2017,07,12,    2.74,    3.20,    1.05,    0.62,    3.79,    3.82,    2.18,    1.85
27.66671,85.35001,2017,07,13,    3.53,    4.13,    0.66,    0.48,    4.19,    4.61,    2.44,    2.29
27.66671,85.35001,2017,07,14,    4.75,    5.20,    0.93,    0.56,    5.69,    5.76,    2.98,    2.77
27.66671,85.35001,2017,07,15,    3.72,    4.31,    0.82,    0.46,    4.53,    4.77,    2.76,    2.66
27.66671,85.35001,2017,07,16,    4.48,    4.66,    0.46,    0.40,    4.94,    5.06,    2.80,    2.64
27.66671,85.35001,2017,07,17,    3.26,    3.87,    0.47,    0.38,    3.74,    4.25,    2.37,    2.21
27.66671,85.35001,2017,07,18,    3.64,    4.38,    0.86,    0.45,    4.50,    4.83,    2.49,    2.32
27.66671,85.35001,2017,07,19,    6.08,    5.69,    0.65,    0.52,    6.73,    6.21,    3.12,    2.80
27.66671,85.35001,2017,07,20,    4.87,    5.07,    1.53,    0.96,    6.40,    6.03,    3.24,    2.79
27.66671,85.35001,2017,07,21,    4.30,    4.86,    0.97,    0.48,    5.27,    5.34,    2.76,    2.35
27.66671,85.35001,2017,07,22,    3.85,    4.55,    0.70,    0.36,    4.55,    4.91,    2.05,    1.94
27.66671,85.35001,2017,07,23,    4.47,    4.95,    0.51,    0.36,    4.99,    5.32,    2.48,    2.41
27.66671,85.35001,2017,07,24,    3.83,    4.07,    0.34,    0.31,    4.17,    4.38,    2.20,    2.23
27.66671,85.35001,2017,07,25,    2.85,    3.46,    0.08,    0.08,    2.93,    3.54,    1.72,    1.65
27.66671,85.35001,2017,07,26,    5.91,    5.60,    0.06,    0.07,    5.97,    5.67,    2.68,    2.31
27.66671,85.35001,2017,07,27,    3.47,    4.38,    1.24,    0.57,    4.72,    4.96,    2.89,    2.48
27.66671,85.35001,2017,07,28,    2.64,    3.48,    1.11,    0.66,    3.75,    4.14,    2.46,    2.17
27.66671,85.35001,2017,07,29,    2.95,    3.61,    1.57,    1.02,    4.52,    4.63,    3.14,    2.72
27.66671,85.35001,2017,07,30,    3.81,    3.54,    0.31,    0.43,    4.12,    3.96,    2.36,    2.15
27.66671,85.35001,2017,07,31,    4.07,    4.58,    0.95,    0.65,    5.03,    5.23,    2.72,    2.59
27.66671,85.35001,2017,08,01,    2.39,    3.07,    0.48,    0.25,    2.86,    3.32,    1.51,    1.49
27.66671,85.35001,2017,08,02,    5.57,    5.54,    0.43,    0.31,    5.99,    5.85,    3.14,    2.87
27.66671,85.35001,2017,08,03,    4.14,    4.65,    1.92,    1.03,    6.06,    5.68,    3.85,    3.20
27.66671,85.35001,2017,08,04,    3.90,    2.80,    0.49,    0.30,    4.39,    3.10,    2.13,    1.75
27.66671,85.35001,2017,08,05,    3.63,    4.11,    0.71,    0.44,    4.34,    4.55,    2.31,    2.16
27.66671,85.35001,2017,08,06,    4.74,    4.99,    0.22,    0.21,    4.96,    5.20,    2.25,    2.19
27.66671,85.35001,2017,08,07,    4.89,    4.89,    0.62,    0.26,    5.51,    5.15,    2.81,    2.34
27.66671,85.35001,2017,08,08,    2.67,    3.55,    1.98,    1.18,    4.65,    4.73,    3.06,    2.62
27.66671,85.35001,2017,08,09,    3.81,    4.22,    0.77,    0.64,    4.58,    4.86,    2.64,    2.39
27.66671,85.35001,2017,08,10,    3.05,    3.71,    0.66,    0.38,    3.71,    4.09,    2.05,    1.88
27.66671,85.35001,2017,08,11,    5.25,    5.49,    0.73,    0.36,    5.98,    5.85,    3.37,    2.86
27.66671,85.35001,2017,08,12,    3.84,    3.06,    1.14,    0.59,    4.98,    3.65,    2.86,    2.33
27.66671,85.35001,2017,08,13,    2.58,    2.82,    1.65,    1.12,    4.22,    3.94,    3.08,    2.59
27.66671,85.35001,2017,08,14,    2.46,    2.99,    0.25,    0.13,    2.71,    3.12,    1.75,    1.59
27.66671,85.35001,2017,08,15,    3.49,    3.98,    0.49,    0.30,    3.97,    4.28,    2.40,    2.17
27.66671,85.35001,2017,08,16,    3.23,    2.50,    0.73,    0.52,    3.95,    3.02,    2.72,    2.19
27.66671,85.35001,2017,08,17,    3.30,    3.73,    0.51,    0.37,    3.81,    4.10,    2.09,    2.02
27.66671,85.35001,2017,08,18,    4.74,    4.88,    0.24,    0.10,    4.98,    4.98,    2.49,    2.35
27.66671,85.35001,2017,08,19,    4.14,    4.57,    0.48,    0.32,    4.62,    4.89,    2.29,    2.19
27.66671,85.35001,2017,08,20,    4.64,    4.96,    0.49,    0.35,    5.13,    5.31,    2.65,    2.50
27.66671,85.35001,2017,08,21,    1.40,    2.36,    1.18,    0.84,    2.58,    3.20,    1.95,    1.88
27.66671,85.35001,2017,08,22,    2.58,    2.90,    0.07,    0.03,    2.64,    2.92,    1.47,    1.34
27.66671,85.35001,2017,08,23,    2.34,    2.97,    0.65,    0.41,    2.99,    3.38,    1.87,    1.79
27.66671,85.35001,2017,08,24,    2.37,    2.83,    0.48,    0.39,    2.85,    3.22,    1.55,    1.54
27.66671,85.35001,2017,08,25,    2.58,    3.31,    0.18,    0.10,    2.77,    3.41,    1.47,    1.51
27.66671,85.35001,2017,08,26,    3.82,    4.23,    0.30,    0.27,    4.13,    4.50,    1.97,    1.96
27.66671,85.35001,2017,08,27,    2.72,    2.77,    0.41,    0.45,    3.13,    3.22,    1.82,    1.64
27.66671,85.35001,2017,08,28,    4.05,    4.25,    0.59,    0.46,    4.64,    4.71,    2.49,    2.21
27.66671,85.35001,2017,08,29,    2.92,    3.38,    1.02,    0.69,    3.94,    4.07,    2.17,    1.90
27.66671,85.35001,2017,08,30,    2.11,    2.91,    1.00,    0.78,    3.12,    3.69,    1.98,    1.89
27.66671,85.35001,2017,08,31,    4.12,    4.43,    0.49,    0.32,    4.61,    4.75,    2.70,    2.46
27.66671,85.35001,2017,09,01,    4.50,    4.55,    0.44,    0.14,    4.94,    4.69,    2.72,    2.26
27.66671,85.35001,2017,09,02,    2.10,    3.12,    2.07,    1.25,    4.17,    4.37,    2.88,    2.40
27.66671,85.35001,2017,09,03,    3.48,    4.28,    2.13,    1.20,    5.61,    5.48,    3.42,    2.86
27.66671,85.35001,2017,09,04,    1.91,    3.18,    2.49,    1.48,    4.40,    4.66,    3.28,    2.68
27.66671,85.35001,2017,09,05,    2.61,    3.58,    1.42,    0.94,    4.02,    4.52,    2.68,    2.37
27.66671,85.35001,2017,09,06,    2.87,    3.59,    0.47,    0.34,    3.34,    3.93,    1.74,    1.72
27.66671,85.35001,2017,09,07,    2.44,    2.85,    0.45,    0.40,    2.88,    3.25,    1.65,    1.63
27.66671,85.35001,2017,09,08,    3.59,    4.07,    0.64,    0.38,    4.24,    4.45,    2.49,    2.16
27.66671,85.35001,2017,09,09,    3.37,    4.12,    1.87,    1.05,    5.24,    5.17,    3.42,    2.92
27.66671,85.35001,2017,09,10,    2.59,    3.42,    0.86,    0.48,    3.45,    3.89,    2.15,    1.84
27.66671,85.35001,2017,09,11,    3.17,    3.52,    0.29,    0.28,    3.46,    3.81,    2.12,    1.92
27.66671,85.35001,2017,09,12,    3.20,    3.78,    0.94,    0.61,    4.14,    4.38,    2.85,    2.50
27.66671,85.35001,2017,09,13,    1.92,    2.75,    1.22,    0.70,    3.14,    3.45,    2.20,    1.89
27.66671,85.35001,2017,09,14,    2.05,    2.86,    0.93,    0.63,    2.98,    3.49,    1.94,    1.79
27.66671,85.35001,2017,09,15,    2.42,    2.89,    0.57,    0.38,    2.99,    3.27,    1.74,    1.58
27.66671,85.35001,2017,09,16,    2.16,    2.75,    0.14,    0.08,    2.29,    2.83,    1.35,    1.31
27.66671,85.35001,2017,09,17,    2.71,    3.34,    0.27,    0.20,    2.98,    3.54,    1.57,    1.54
27.66671,85.35001,2017,09,18,    4.78,    4.47,    0.06,    0.14,    4.84,    4.61,    2.05,    1.79
27.66671,85.35001,2017,09,19,    2.46,    3.22,    0.49,    0.23,    2.95,    3.45,    1.73,    1.66
27.66671,85.35001,2017,09,20,    4.94,    4.96,    0.31,    0.11,    5.25,    5.07,    2.40,    1.99
27.66671,85.35001,2017,09,21,    1.75,    2.32,    1.49,    0.87,    3.24,    3.19,    2.17,    1.73
27.66671,85.35001,2017,09,22,    3.40,    4.02,    0.94,    0.60,    4.34,    4.62,    2.36,    2.10
27.66671,85.35001,2017,09,23,    2.81,    3.23,    0.47,    0.29,    3.28,    3.52,    2.06,    1.73
27.66671,85.35001,2017,09,24,    2.98,    3.53,    0.86,    0.54,    3.84,    4.07,    2.48,    2.05
